"","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
"235","MTD3530","Callitriche obtusangula","respiration rate",1.42643191611304,1.23078442220413,41.4291402428732,52.0288910731354,FALSE,1.4264936013382,1.54972397220496,350,46960.9721230273,312.951865,-15.9106677168608,FALSE,4.77298690010149,0.919325616616003,0,5,NA,3.07637949860523e-08
"236","MTD3531","Enteromorpha intestinalis","respiration rate",1.62457564736346,4.45957277121989,48.7029646951973,192.508412831909,FALSE,1.62466621493079,4.42909602454746,325.551435543056,2340.15828033569,315.771082,-18.9831987637599,FALSE,-21.6537630375363,0.864994326046783,2,8,NA,4.30440687370572e-09
"237","MTD3532","Fucus ceranoides","respiration rate",0.119163433853834,0.0628859452663101,-14.7046711943289,2.47452508649004,FALSE,30.3457925942305,7423838.51936691,313.663495061452,417712.549118697,310.604792,-19.1553637793483,FALSE,3.47102740637618,0.689692850214055,1,9,NA,3.11538906521039e-09
"238","MTD3533","Ulva lactuca","respiration rate",0.390116165149082,0.0674559933073608,-4.4501109030936,2.68565266404404,FALSE,2.73857578375452,0.840053230737809,308.613623333642,1.86690030968074,308.317538,-19.2690184029179,FALSE,1.21033020431336,0.842687090871079,4,7,NA,1.33603231197042e-09
"239","MTD3534","Chondrus crispus","respiration rate",0.27558074032828,0.0817514564326391,-8.84902276052843,3.27555899302548,FALSE,2.25088145585856,0.436663080001834,303.284662546925,1.72522868775783,300.847132,-19.5427989225882,FALSE,1.4727780412264,0.739419186115496,3,8,NA,1.79163557183022e-09
"240","MTD3535","Griffithsia flosculosa","respiration rate",0.499035355578936,0.343664547813754,0.263640042203704,14.1692688972789,FALSE,1.21650360098172,0.311734598578896,298.480467155924,4.28671379834082,298.189413,-19.6604438075519,FALSE,13.0054939391788,0.540465809163352,3,8,NA,1.62998382111107e-09
"241","MTD3536","Porphyra umbilicalis","respiration rate",0.579602493340403,0.162589430251261,4.2608479560715,6.70126199567312,FALSE,1.30371700679834,0.0997876185382394,296.782597019029,1.62838017935501,295.96888,-18.9856548849455,FALSE,-7.39537840032851,0.868214361404381,5,6,NA,3.22418915187075e-09
"242","MTD3537","Enteromorpha intestinalis","respiration rate",0.386369976548393,0.0338474334559972,-3.6757115666743,1.39368909919843,FALSE,1.17987877720587,0.183638445091629,306.874631478415,0.809063634240171,308.1211,-18.6821986847406,FALSE,-30.3288770655456,0.980558874737391,2,10,NA,3.34034162357315e-09
"243","MTD3538","Fucus ceranoides","respiration rate",0.424463390563198,0.0490311806580164,-2.36399272210704,2.01107819995134,FALSE,1.43702003891929,0.151225704688865,301.141778205959,1.06973722326587,302.766846,-19.0752907768182,FALSE,-18.7551936381933,0.93470371498871,4,8,NA,2.60188917002819e-09
"244","MTD3539","Ulva lactuca","respiration rate",0.326014076443005,0.023348569067554,-6.47092503513319,0.938336988946788,FALSE,31.7502108212556,13331361.6566175,311.771210312789,320547.203358154,307.91259,-18.7538455003037,FALSE,-20.4628306040847,0.966178742272595,1,10,NA,2.44789935979356e-09
"245","MTD3540","Chondrus crispus","respiration rate",0.51705676236374,0.0728188359644986,0.524508456038805,2.99722478151047,FALSE,1.36344429904676,0.142932395537805,300.392176253244,1.25563605876234,297.94504,-19.9417624119663,FALSE,-12.9249625271957,0.925733211614986,4,8,NA,1.03979056807572e-09
"246","MTD3541","Griffithsia flosculosa","respiration rate",0.550465892735206,0.0718254094379739,2.25650599363165,2.94338186227419,FALSE,1.57046188993296,0.154762762319532,300.143617000926,1.21887989268146,298.151139,-19.4691538918201,FALSE,-9.17345786048476,0.964591416317315,4,8,NA,1.51078287829585e-09
"247","MTD3542","Porphyra umbilicalis","respiration rate",0.471573517071719,0.179462134745833,-0.770931698951982,7.65054435636053,FALSE,0.703793913999188,0.090313331783239,305.655366879941,2.58627931540981,307.679507,-19.7813046648577,FALSE,-17.7269693616693,0.878713844735165,4,8,NA,1.51284799398524e-09
"248","MTD3543","Enteromorpha intestinalis","respiration rate",0.420612986034325,0.0671986888133993,-3.09975661509685,2.7514697551436,FALSE,4.25868816616368,9.98387064646972,305.765598650085,7.12830519774479,303.132185,-19.2232671252257,FALSE,-2.11153751996753,0.93934996460629,1,8,NA,1.47785248267119e-09
"249","MTD3544","Fucus ceranoides","respiration rate",0.527776506034648,0.115972282178797,1.31306158589195,4.76675302039779,FALSE,2.26806309177275,2.63552697194279,304.776577113137,2.83362662792658,303.115494,-19.0592384709328,FALSE,6.42513179177236,0.936959610045699,1,8,NA,1.51043981905484e-09
"250","MTD3545","Ulva lactuca","respiration rate",0.577543452908483,0.050954585822764,3.76431114380983,2.11135443873774,FALSE,1.50842473912578,0.245713173640479,301.400723650161,0.844211749018032,303.073119,-18.9604367407594,FALSE,-17.7418374774292,0.992539689799786,1,8,NA,2.24896161435345e-09
