"","id","id_spp","id_process","E_sch","E_SE_sch","lnB0_sch","lnB0_SE_sch","lnB0Bug","E_D_sch","E_D_SE_sch","T_h_sch","T_h_SE_sch","T_pk_sch","P_pk_sch","P_pkBug","AIC_sch","r_sq_sch","AftPk","BefPk","MinVal","B0_renorm10"
"166","MTD3594","Acacia craspedocarpa","net photosynthesis",0.397192290445139,0.024603105695439,0.725858942355978,0.952062988215958,TRUE,4.19343230446533,3.68407779933993,309.630586835822,2.6524597081829,307.45,-14.2950463699243,TRUE,-65.7628913090529,0.999611237128709,0,7,NA,1.76933550161784e-07
"167","MTD3596","Rhagodia baccata","net photosynthesis",0.805949269432796,4.80083140392553,16.0628979204232,184.017054533816,TRUE,3.88505604124394,37898289.6572048,350,1273044833.80053,309.05,-14.1903281249624,TRUE,28.7261707598268,-0.0918682083710816,0,5,NA,4.31916133908644e-08
"168","MTD3680","Quercus ilex","net photosynthesis",0.12858708750634,0.0906920932002582,-6.68628326241567,3.55131912315131,FALSE,33.632667707131,19744074.2746721,309.131725547678,647701.950343152,306.17872,-11.5583709094949,FALSE,3.40243425673137,0.380293374050887,1,10,NA,6.4294598888653e-06
"169","MTD3681","Phillyrea latifolia","net photosynthesis",1.4050815577409,1.13672089167189,44.5242518354117,45.9284690043536,FALSE,1.85591385752219,0.828068050673385,297.777581266274,2.86202583185957,298.746012,-11.6353140269087,FALSE,6.13156127669181,0.624133477925943,3,8,NA,2.01469226329126e-06
"170","MTD3682","Myrtus communis","net photosynthesis",1.1845963135853,1.75662820771815,34.9825462737399,70.6965549063548,FALSE,1.72928545302963,1.30050692833989,297.506042534011,3.77272101391353,298.541645,-12.3704862407285,FALSE,13.8587406772248,0.233280018198509,2,9,NA,1.21555814067193e-06
"171","MTD3683","Arbutus unedo","net photosynthesis",1.39804195058069,0.852018365597359,43.7011129930036,34.0544338608231,FALSE,2.25240912223944,0.557057692180406,299.555791214609,2.00996970330209,301.823601,-11.4576663580281,FALSE,9.16119973522652,0.501997871723346,2,9,NA,1.25496550319328e-06
"172","MTD3684","Cistus incanus","net photosynthesis",3.12777549191596,1.98997277065253,113.105301261618,79.508654899382,FALSE,3.78272089578317,1.80438166915542,296.039619132724,1.93088808692774,295.800131,-11.217790539475,FALSE,18.5672093825805,0.468764365082588,2,9,NA,2.91490269171072e-07
"173","MTD3708","Atriplex lentiformis","net photosynthesis",0.773982819386913,0.0297406881441916,1.69375635220018,1.20963508372155,FALSE,1.32461034869512,0.0235933654615934,304.507424461564,0.220714463213674,305.15,-28.6721211454774,FALSE,-75.1077852399332,0.994831334422983,6,11,NA,8.92057393443376e-14
"174","MTD3709","Atriplex lentiformis","net photosynthesis",0.735279694462425,0.0502900431696457,0.102584702579316,2.0415101483949,FALSE,1.39546680690735,0.0452728726106003,303.521802576643,0.405812996354248,303.15,-28.749586837366,FALSE,-52.8974359916134,0.984752497941781,6,11,NA,8.93469058463273e-14
"175","MTD3710","Atriplex lentiformis","net photosynthesis",0.712821574634791,0.0231368968460415,-1.4168572254721,0.936610005155501,FALSE,1.24341674385282,0.0487813212032131,311.870149897995,0.305690526433949,311.15,-28.7853809391208,FALSE,-75.6513652260588,0.995138449825299,3,15,NA,4.96344102350446e-14
"176","MTD3711","Atriplex lentiformis","net photosynthesis",0.749948472797887,0.0285294874785973,-0.89636131645715,1.15845018180543,FALSE,1.21793402601265,0.087739864339717,313.842292477708,0.898227395150526,313.15,-29.5752580909398,FALSE,-73.6427717085418,0.997894060079007,2,15,NA,1.82506957891171e-14
"177","MTD3744","Lolium perenne","net photosynthesis",1.19083100702662,0.226397061892025,37.0668863531452,9.21414618899451,FALSE,1.62975843014537,0.190973875547559,292.404904547118,0.270218793130515,292.15,-11.4905395090859,FALSE,-49.1195575066486,0.99274763477793,8,2,NA,6.10666492385487e-06
"178","MTD3745","Lolium perenne","net photosynthesis",0.31240614879401,0.133841570449534,0.848016717376949,5.44303602284771,FALSE,1.25342775732856,0.195568477540518,297.342365982038,0.836863647292214,296.15,-11.6308084174516,FALSE,-25.3397669032396,0.973270289533168,3,3,NA,6.26973199102665e-06
"179","MTD3758","Encelia californica","net photosynthesis",0.0672700751993763,0.0696989653306729,-26.0916819875249,2.69046772113429,FALSE,13.701552840803,1.23447304905976,311.571966072026,0.595191709228003,310.65,-28.6049037335001,FALSE,-0.565921678328941,0.888642209551898,4,3,NA,2.96182159558203e-13
"180","MTD3759","Encelia californica","net photosynthesis",0.782651061581986,0.453248931199381,2.07613044272175,18.0397155668317,FALSE,1.68744797651053,0.217603301616631,302.928557180667,1.58555576826281,303.15,-28.5197521768586,FALSE,-8.93971841377013,0.948878444073391,2,2,NA,9.36447408314882e-14
"181","MTD3760","Encelia farinosa","net photosynthesis",0.194738742240683,0.0433122942985837,-20.7838692355098,1.74159784792513,FALSE,1.47450384361014,0.150953345253126,300.605017735387,0.662871186805224,299.65,-28.4426612550121,FALSE,-23.9008132139881,0.993035565407725,3,2,NA,3.21091086599985e-13
"182","MTD3761","Encelia farinosa","net photosynthesis",0.646912351960374,0.0235297623244237,-2.64896145390709,0.957925018443478,FALSE,1.15121890158643,0.00947141583233056,298.738091774291,0.0778295160109849,298.15,-28.59693008038,FALSE,-51.6763018603525,0.999831834374784,3,2,NA,1.96627609853983e-13
"183","MTD3762","Encelia farinosa","net photosynthesis",0.065606731376486,0.0500547140616432,-26.2753888788946,1.98280822386374,FALSE,2.89247986238893,0.459880394326327,302.860604295666,1.5715013187405,302.65,-28.8114301129327,FALSE,-10.0548963835293,0.94348913784145,4,3,NA,2.63856711960194e-13
"184","MTD3763","Encelia farinosa","net photosynthesis",0.836461073464983,0.366652161429034,4.63918507726043,14.8344565061405,FALSE,1.31431006647451,0.180507827013293,300.345286148148,1.28883496365291,301.15,-28.6832522688488,FALSE,-15.5834820206197,0.982045582060103,2,2,NA,1.25234178703849e-13
"185","MTD3768","Abutilon theophrasti","net photosynthesis",0.270129280504327,0.466285477409203,0.244015349411145,19.4177551402025,FALSE,0.837290031709016,0.626208102021008,298.064215416387,3.75433905653732,297.15,-10.6602727118228,FALSE,-12.7732185087844,0.661269002138875,3,3,NA,1.83558739407789e-05
"186","MTD3769","Abutilon theophrasti","net photosynthesis",1.26583471071445,0.420947133412533,41.343459052107,17.3097207091104,FALSE,1.36531956967442,0.36466264366877,298.354910967328,1.07995021498381,297.15,-10.4967700057758,FALSE,-26.6071971838679,0.974232796730735,3,3,NA,1.55683509573693e-05
"187","MTD3770","Abutilon theophrasti","net photosynthesis",0.787909966954219,0.63898146783202,21.043959315528,26.2481115416905,FALSE,1.19000209962282,0.233603477188292,301.519933411026,2.47167390105936,301.15,-10.3561275036854,FALSE,-4.24259657340277,0.89827437920283,2,4,NA,1.19685797821546e-05
"188","MTD3771","Abutilon theophrasti","net photosynthesis",1.3080120959323,0.285746744445359,42.0596275130343,11.7021418335405,FALSE,1.47516280733771,0.184244994779173,301.957122012509,1.21400056729693,305.15,-10.3858548786772,FALSE,-16.2727235010451,0.99582309138192,2,2,NA,8.31380073078739e-06
"189","MTD3772","Abutilon theophrasti","net photosynthesis",0.626553970028608,0.752666194444865,15.2177633587646,31.2837394419021,FALSE,0.921866760628428,0.317710730863914,298.772472377053,2.83139038524921,297.15,-10.2530906337356,FALSE,-11.9111458323446,0.784532479310971,3,3,NA,2.23022978392649e-05
"190","MTD3773","Abutilon theophrasti","net photosynthesis",1.53710696226126,0.57200065737788,52.3617514212594,23.4075044598626,FALSE,1.68677762412706,0.487019608749989,297.158248149679,1.42232068044089,297.15,-10.0683703787997,FALSE,-16.1811835740723,0.945289860036387,3,3,NA,1.7593782315968e-05
"191","MTD3774","Abutilon theophrasti","net photosynthesis",0.840223634454663,0.726074629373086,23.2290703273673,29.6966574978579,FALSE,1.31140365394479,0.490973583202661,302.901730558716,3.34463615389966,301.15,-9.98459543214987,FALSE,1.74792671163951,0.884649766820132,2,4,NA,1.30337849381531e-05
"192","MTD3775","Abutilon theophrasti","net photosynthesis",1.11694595359947,0.38835608482128,34.3194703580279,15.9296671928535,FALSE,1.31070612565479,0.147213647420308,305.603738408052,3.92087076699657,305.15,-9.99261708465863,FALSE,-11.4476448838053,0.993347599401703,0,4,NA,9.64974838668285e-06
"193","MTD3776","Atriplex hymenelytra","net photosynthesis",1.13009523054764,0.223048836078299,33.4661947681744,9.21398360470666,FALSE,1.29960617394243,0.149642827730949,299.561824687691,0.853307114006109,299.15,-12.3354144835389,FALSE,-35.6099116049567,0.97210261370987,2,9,NA,1.95951258021738e-06
"194","MTD3777","Atriplex hymenelytra","net photosynthesis",0.746738612168831,0.0469910734557524,15.8849274901302,1.86298778007568,FALSE,1.55376432959677,0.0424685715349486,307.70271330298,0.258438514540324,307.15,-12.9248831459704,FALSE,-48.2770312845947,0.993197698527467,4,6,NA,4.06609181195756e-07
"195","MTD3778","Heliotropium curassavicum","net photosynthesis",0.749699098499831,0.223947188015171,0.119776092327152,8.91883643474588,FALSE,1.34026045164703,0.161994482590497,308.900721597215,0.656404194481544,309.15,-28.8553138223576,FALSE,-18.9051742257641,0.995641453113384,1,3,NA,5.08913676878757e-14
"196","MTD3779","Heliotropium curassavicum","net photosynthesis",0.00513481289466859,262.182391995898,-29.0261271755938,15396.9352554293,FALSE,0.0969088461959997,1825.72465501723,250,557539.95664864,293.15,-29.3323015956499,FALSE,14.8706793193858,0.00485234436100801,3,2,NA,1.83418449650597e-13
"197","MTD3780","Heliotropium curassavicum","net photosynthesis",0.859862772363285,0.0216236562912621,4.47674520081863,0.860799405964307,FALSE,1.43173326936222,0.0108147155711336,307.795819921664,0.0527365973263711,309.15,-28.8560828366558,FALSE,-43.0453341181898,0.999960413879087,1,3,NA,4.34883165147098e-14
"198","MTD3781","Heliotropium curassavicum","net photosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA
"199","MTD3782","Heliotropium curassavicum","net photosynthesis",1.04625901501623,0.629383555195344,12.9777641352489,25.3939643716157,FALSE,1.04806646229852,0.404096529206723,350,1270.70374147313,313.15,-28.1530539053659,FALSE,-22.5401007911028,0.997777195143053,0,4,NA,9.02853118221271e-14
"200","MTD3783","Heliotropium curassavicum","net photosynthesis",0.26484116960783,0.0380889433590624,-18.359052128077,1.47804157238387,FALSE,1.99345833164676,0.169899498534221,308.578254205973,0.323508706143333,309.15,-28.4593884869034,FALSE,-29.0363711124678,0.998405095152117,2,2,NA,2.06178780010972e-13
"201","MTD3784","Quercus macrocarpa","net photosynthesis",0.0717622036570704,0.0577025965281694,-5.25360933189997,2.2274352514831,FALSE,5.92049955815191,0.382030007411885,305.032859113386,0.890051372547304,305.65,-7.99648726442505,FALSE,-15.4314284074827,0.976052357660866,6,2,NA,0.00027636837284381
"202","MTD3785","Quercus macrocarpa","net photosynthesis",1.88815471445293e-09,0.00205714992466194,-8.63590114396481,0.196775001164176,TRUE,4.31303190922959,0.8088438351343,269.358301476439,1579846.70748367,293.15,-8.63744384237171,TRUE,1.66067713767678,0.959763825678178,6,0,NA,0.000177612749437414
"203","MTD3786","Aplectrum hyemale","net photosynthesis",0.728857788218667,0.120669347897494,26.7065115750199,4.98732657623569,FALSE,1.6194483314265,0.148738528958954,295.864325764621,1.02015074216113,298.15,-2.49968829448625,FALSE,-9.93792796609376,0.97015971394493,2,4,NA,0.040693458551391
"204","MTD3787","Aplectrum hyemale","net photosynthesis",0.494231169974867,0.0558741702506049,17.3339845293426,2.29424703737722,FALSE,2.02689668952827,0.112538000380934,294.217116623551,0.563002118855657,293.15,-2.44037030061014,FALSE,-16.1400903455494,0.983256105486408,3,3,NA,0.0534382422160641
"205","MTD3788","Aplectrum hyemale","net photosynthesis",0.824322267898143,0.479739714038278,32.1271913555922,20.2448102220778,FALSE,1.08895770203067,0.386718378542955,287.793179076216,1.713901823645,288.15,-2.51608872863867,FALSE,-16.152678498843,0.932460250420705,4,2,NA,0.0766162336362372
"206","MTD3789","Aplectrum hyemale","net photosynthesis",0.719472160778804,0.198862497113805,27.4668128000193,8.37520555280212,FALSE,1.10133549822298,0.135877820779801,288.454037589219,0.836010666725741,288.15,-2.52809276370299,FALSE,-22.5677856877178,0.981470497752901,4,2,NA,0.0734991677842732
"207","MTD3790","Aplectrum hyemale","net photosynthesis",1.39379696626361,0.145031483518565,50.968185243905,5.99822916339536,FALSE,1.83121373073865,0.0851947234424602,294.913869954773,0.617505305752655,293.15,-5.30931310074349,FALSE,-16.9565205973726,0.970456553171718,3,5,NA,0.00186356565384152
"208","MTD3795","Plantago major","net photosynthesis",0.902881876895629,0.113735497306845,26.348524501585,4.77817434601717,FALSE,1.18286265188127,0.0856746335670491,290.20250015637,0.468556841093046,293.15,-11.2041127090893,FALSE,-26.883871420894,0.998186414336433,2,2,NA,1.1969730513096e-05
"209","MTD3796","Plantago major","net photosynthesis",1.64386968663647,0.139913183558363,56.2088515706483,5.82949185916505,FALSE,1.86178347289923,0.11495284898317,291.97605457805,0.482544055969278,293.15,-11.2555366535787,FALSE,-20.8187533078882,0.998013109563892,2,2,NA,8.27069567314601e-06
"210","MTD3797","Plantago major","net photosynthesis",1.55617007029723,0.222100625436804,52.028016719204,9.24001499467269,FALSE,1.78745686590372,0.159777314445199,294.545148204985,0.884789859814177,293.15,-11.3149092979483,FALSE,-12.0873409593173,0.991850033423873,2,2,NA,5.76777759792431e-06
"211","MTD3798","Plantago major","net photosynthesis",0.803673625187575,0.0301734711130252,22.1955265404697,1.26856941464109,FALSE,1.05787345927572,0.0132660489509349,297.392089416114,0.150172785079291,300.15,-10.5930187957645,FALSE,-35.2908391162758,0.99985130369369,1,3,NA,1.5637056322446e-05
"212","MTD3799","Plantago major","net photosynthesis",1.24608549053523,0.0138768295448102,39.9218476000801,0.579762798732763,FALSE,1.38755492176896,0.0089397972462585,298.473963355106,0.0899334034805563,300.15,-10.7973929627747,FALSE,-42.001921612367,0.999977933849559,1,3,NA,9.92368374392679e-06
"213","MTD3800","Plantago major","net photosynthesis",1.20766093733813,0.0946463222911973,38.043876043129,3.95654504560066,FALSE,1.29734058853337,0.0516902377682386,303.655255789165,2.15963011261733,307.15,-10.7744931227863,FALSE,-21.8574562953895,0.99915767419054,0,4,NA,7.87869462792234e-06
"214","MTD3801","Plantago major","net photosynthesis",0.830899960031498,0.254023209527247,23.1680959366895,10.6066666960904,FALSE,1.18226872682586,0.176270414979394,301.078717332794,2.09819057213301,300.15,-10.0629548392732,FALSE,-8.30067944654421,0.98758016647798,1,3,NA,1.67217602625044e-05
"215","MTD3802","Plantago major","net photosynthesis",1.16314152571672,0.328688186809335,36.3382361313266,13.7636915160732,FALSE,1.18662866262429,0.148911912636538,315.830372547564,63.9052971907776,307.15,-10.3306791298149,FALSE,-9.36617332136682,0.992987881292295,0,4,NA,9.19222050117926e-06
"216","MTD3803","Plantago major","net photosynthesis",1.01076418390023,0.254400047099295,29.7467426166087,10.6930980908113,FALSE,1.01238212635972,0.102853085353812,350,1877.05089291549,307.15,-10.3447176153514,FALSE,-11.8076711341866,0.996226013537633,0,4,NA,7.00141999367213e-06
"217","MTD3804","Plantago lanceolata","net photosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA
"218","MTD3805","Plantago lanceolata","net photosynthesis",1.7813189821515,0.209228032381032,62.411696381371,8.72666865525798,FALSE,1.91687275068884,0.18973762497321,290.844083466606,0.6296650064427,293.15,-11.2990871780244,FALSE,-23.1481712537822,0.998097381917657,2,2,NA,9.69825181702098e-06
"219","MTD3806","Plantago lanceolata","net photosynthesis",0.883168535215429,0.126588522375668,24.4479826955527,5.27110504242718,FALSE,1.37223203834715,0.0608556468358716,295.586696237727,0.748965050539803,293.15,-11.2693531770671,FALSE,-14.9944646280969,0.993990899218484,2,2,NA,6.83865337674965e-06
"220","MTD3807","Plantago lanceolata","net photosynthesis",1.51274877436444,0.124398941437484,52.1878075299809,5.20224142572837,FALSE,1.56239094067905,0.110830897497199,296.244716415751,0.605125874320658,300.15,-10.5081890443465,FALSE,-29.3660000215041,0.999415497854774,2,2,NA,1.9989702595805e-05
"221","MTD3808","Plantago lanceolata","net photosynthesis",1.36580971190811,0.70159867723983,45.0019663043613,29.3941316288053,FALSE,1.36606555698148,0.538565376992402,336.210395307946,5254.33133943412,307.15,-10.7231673849781,FALSE,-7.0517449506163,0.983742973228984,0,4,NA,9.80728785723844e-06
"222","MTD3809","Plantago lanceolata","net photosynthesis",1.15124626663867,0.589754702988315,35.752746731955,24.6548818435968,FALSE,1.28289159623675,0.308385760009953,301.626193893933,7.68956456472549,300.15,-10.8053049444816,FALSE,-3.31607339275187,0.963522330251409,0,4,NA,8.17298038309204e-06
"223","MTD3810","Plantago lanceolata","net photosynthesis",1.23364910912747,0.385339160678808,40.4375655364557,16.1485391256309,FALSE,1.28180879274945,0.280475478118802,303.26436136585,9.1435940200901,300.15,-10.0408540751566,FALSE,-12.477871118598,0.991280822694119,0,4,NA,2.28504561943504e-05
"224","MTD3811","Plantago lanceolata","net photosynthesis",0.446833351240664,0.00834814256808509,6.94076543799676,0.338654368265007,FALSE,8.52910220265601,137.058127482067,305.494298901319,10.5320649654853,307.15,-10.2111885106623,FALSE,-28.3323918412321,0.999944802776447,0,4,NA,1.15777303053072e-05
"225","MTD3812","Plantago lanceolata","net photosynthesis",0.73575055895863,0.351709544067825,18.5780561031289,14.7109488930081,FALSE,1.06590562443226,0.65388825685436,306.914282626404,11.8423976649155,307.15,-10.4043992969726,FALSE,-4.59031767819788,0.98634738337264,0,4,NA,8.81210096697246e-06
"226","MTD3813","Plantago euryphylla","net photosynthesis",2.14466474845071,7.0307074344515,77.5027407488179,292.946651410127,FALSE,2.31358716997257,6.811614658449,286.436386205873,12.7397340561202,286.15,-11.975507221869,FALSE,2.6648736077437,0.678564222322752,2,2,NA,5.96266681447428e-06
"227","MTD3814","Plantago euryphylla","net photosynthesis",1.11141211753377,0.413263231021138,34.8063316041033,17.3419770076927,FALSE,1.28977405950784,0.353251169308366,290.454754410929,1.52716310661542,293.15,-11.5744241723252,FALSE,-17.4143351528276,0.984570819685618,2,2,NA,8.26284976612315e-06
"228","MTD3815","Plantago euryphylla","net photosynthesis",0.946177293110278,0.24361009595016,27.3007001195062,10.1947054846608,FALSE,1.36443512945252,0.180147077571677,288.811337427344,0.89408176747256,286.15,-11.9168281093751,FALSE,-16.4162330132571,0.99331317777124,2,2,NA,5.97315108964827e-06
"229","MTD3816","Plantago euryphylla","net photosynthesis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA
"230","MTD3817","Plantago euryphylla","net photosynthesis",1.18164264635888,0.603387920625975,37.6315479917888,25.3163161577752,FALSE,1.2610507118853,0.478668241690383,298.032803668054,3.58518076232494,300.15,-11.1321996121367,FALSE,-10.7223389327451,0.978679030412149,1,3,NA,9.76763128716036e-06
"231","MTD3818","Plantago euryphylla","net photosynthesis",1.86987644352321,1.13776489051102,65.9333474766981,47.4348723695154,FALSE,2.04812174786722,1.05487940238141,288.861824800735,3.00356811927315,286.15,-11.6338925540253,FALSE,-8.00513692540289,0.960478374247248,2,2,NA,7.69758437221883e-06
"232","MTD3819","Plantago euryphylla","net photosynthesis",3.37248973876331,12.1827222942316,128.761616576541,506.715438404876,FALSE,3.38007845709992,12.0377526785673,291.988066515694,30.0332495572452,293.15,-11.329457535222,FALSE,0.646618702655914,0.832075204240999,2,2,NA,1.0582921962116e-05
"233","MTD3820","Plantago euryphylla","net photosynthesis",0.917389888033285,0.433538091283077,26.5908231530903,18.2272294875528,FALSE,1.06344112636196,0.200589633122611,301.880320231419,5.06729905084416,300.15,-10.6522465220854,FALSE,-8.90456946115721,0.983380861699231,1,3,NA,1.18084471711695e-05
"234","MTD3821","Plantago euryphylla","net photosynthesis",1.22841209657756,1.14976830036888,39.249373237252,48.0632671902517,FALSE,1.46005928722011,0.885372100738139,292.395725711045,4.61182522662066,293.15,-11.3308628637771,FALSE,-0.944655684651789,0.866267475565248,2,2,NA,8.56713051032947e-06
"235","MTD3822","Hordeum vulgare","net photosynthesis",0.315425707775193,0.039159947779865,2.59333699338636,1.56905468941421,FALSE,2.14789951226222,0.221138108072863,300.03938620927,0.42960033541432,298.15,-9.776633763012,FALSE,-24.1718532068408,0.997131543597805,2,2,NA,3.26008567817257e-05
"236","MTD3823","Brassica rapa","net photosynthesis",0.468906297844646,0.109251053530055,8.87577357112794,4.38993192469785,FALSE,1.98577045716055,0.247815799029563,298.877219020175,0.714253796571751,298.15,-9.59728165955678,FALSE,-16.0433387718653,0.989981264867426,2,2,NA,3.23132298540776e-05
"237","MTD3824","Vicia faba","net photosynthesis",0.384185098265645,0.0350636733569501,5.06781685015616,1.41102423103535,FALSE,1.81085312564641,0.124711151798376,299.927614147586,0.296682861348261,298.15,-10.043985962677,FALSE,-28.0343351376467,0.998502883697433,2,2,NA,2.30729034836436e-05
"238","MTD3825","Chenopodium album","net photosynthesis",0.621912248372886,0.111429241103793,14.8102939875108,4.51510381583765,FALSE,1.47515245983939,0.140367279926554,300.810210126197,0.515812105201749,303.15,-9.74546874692747,FALSE,-21.2595586335787,0.995854341735427,2,2,NA,2.27531763149089e-05
"239","MTD3826","Helianthus annuus","net photosynthesis",0.97298552629424,0.0591775636248198,28.8912654060933,2.39393771079356,FALSE,1.7058194013191,0.0238399818417383,298.646667761734,0.190232682629592,298.15,-9.75073338805316,FALSE,-28.8478929157162,0.999259263795222,2,2,NA,1.65751342490905e-05
"240","MTD3827","Lycopersicum esculentum","net photosynthesis",0.828404516216829,0.106959835276171,22.1612731867839,4.31292358780818,FALSE,1.74457837793626,0.174820971085851,302.337278663322,0.418535092096153,303.15,-10.2733684770543,FALSE,-18.6406043575468,0.997307962743687,1,3,NA,7.58833235439097e-06
"241","MTD3828","Glycine max","net photosynthesis",0.512598155654794,0.00928629417312109,9.84921723665812,0.372040455056026,FALSE,2.22328145262033,0.0320577890522194,300.310351663146,0.0694040837582396,298.15,-10.2449521773956,FALSE,-38.6335838974277,0.999911958431397,2,2,NA,1.43169564642685e-05
"242","MTD3829","Abutilon theophrasti","net photosynthesis",0.87017949030039,0.0903342180864694,24.1965997315193,3.65999248949479,FALSE,1.51582716800644,0.0674392845266643,302.130415460316,0.288802027750961,303.15,-10.0738539408033,FALSE,-23.9675834571703,0.998791969615312,1,3,NA,1.0310308628068e-05
"243","MTD3830","Hordeum vulgare","net photosynthesis",1.24896362765315,0.361350648276458,40.2112849456174,14.7371545218729,FALSE,1.373491064963,0.262651032559755,303.053764673603,1.25792979009874,303.15,-9.99976256458527,FALSE,-21.9205681669902,0.996642674712324,1,3,NA,1.3918465960975e-05
"244","MTD3831","Brassica rapa","net photosynthesis",0.492805654733977,0.036758660656386,9.04167807746135,1.46371439291988,FALSE,3.02718472269231,0.452321400772342,302.950606612078,0.429038444895433,303.15,-10.0074821012608,FALSE,-20.9120978380752,0.998292106781296,1,3,NA,1.43881925801545e-05
"245","MTD3832","Vicia faba","net photosynthesis",0.867000221307589,0.151609270012883,24.0556403982189,6.13744701582891,FALSE,1.54552038234778,0.142844723715044,302.536142551799,0.49737389575261,303.15,-10.014963519462,FALSE,-18.0237208922274,0.996576384367865,1,3,NA,1.02519047574937e-05
"246","MTD3833","Chenopodium album","net photosynthesis",0.509154143961042,0.109494019750686,9.86710623714505,4.4586531451658,FALSE,1.26682221761797,0.132040216625038,300.524725669708,0.533959856369652,298.15,-10.3190814729572,FALSE,-23.9937737837933,0.995781237992747,1,3,NA,1.62679370485715e-05
"247","MTD3834","Helianthus annuus","net photosynthesis",0.880856088175128,0.0547123892815022,24.8048162225936,2.20509146184168,FALSE,1.79707204800196,0.0774756694499561,301.999774239277,0.210079259209547,303.15,-9.7143478008132,FALSE,-25.1921256271567,0.999282863895593,1,3,NA,1.2442836514012e-05
"248","MTD3835","Lycopersicum esculentum","net photosynthesis",0.814138549010131,0.247511682277174,21.7041593204724,10.0423162304864,FALSE,1.40744447195882,0.340105595490244,304.816221566375,1.30753905923257,303.15,-10.1554613738474,FALSE,-13.8656979928457,0.994425852584573,1,3,NA,8.50892660720475e-06
"249","MTD3836","Glycine max","net photosynthesis",0.831899084567931,0.0244477492796601,22.3199014468969,0.986936990276873,FALSE,1.6386449810208,0.0547437551814338,304.426066173406,0.112134854175506,303.15,-10.0989624254004,FALSE,-33.7800652342958,0.99991706795172,1,3,NA,7.70829618412977e-06
"250","MTD3837","Abutilon theophrasti","net photosynthesis",1.19334175637445,0.474711355095754,37.3248626915117,19.3477965555,FALSE,1.3405952050229,0.221584438216842,306.720657699684,5.17418837297037,308.15,-10.0215091875963,FALSE,-14.3684676170278,0.993867793817946,1,3,NA,8.46182726847485e-06
"251","MTD3838","Atriplex vesicaria","net photosynthesis",1.11062678305245,0.524022707443848,15.3415011180354,22.0468902256805,FALSE,1.33119411331833,0.228715677746215,298.378262566698,6.71286715306641,295.65,-29.65470877979,FALSE,1.16659285610642,0.947312137226732,1,8,NA,6.06931264274006e-14
"252","MTD3839","Atriplex vesicaria","net photosynthesis",0.18112416304937,0.177584371439153,-23.4715085999503,7.26128138051599,FALSE,4.1254649584021,4.9776043004154,295.048546222588,6.11368391211157,295.15,-30.6380402048682,FALSE,10.7973681808557,0.571089771907127,3,11,NA,3.83358756939662e-14
"253","MTD3840","Atriplex confertifolia","net photosynthesis",0.904650701511166,0.589608226949468,7.02249683347383,25.0707921349704,FALSE,0.90586313209449,0.262559011892653,350,3593.26122277824,307.65,-29.6522869135775,FALSE,-7.96827277703938,0.925208141641323,1,14,NA,5.53037085595973e-14
"254","MTD3841","Atriplex confertifolia","net photosynthesis",0.783654781376095,0.111754217508211,1.56834946422494,4.66264564507859,FALSE,1.21149792705674,0.0567299708985922,295.57941262486,0.804773232798226,294.65,-30.2320671277286,FALSE,-31.6910441293788,0.951832393269557,5,9,NA,4.44925448707427e-14
"255","MTD3842","Fragaria vesca","net photosynthesis",2.40940185474429,0.143654650671283,93.2845640318516,5.89155128089639,FALSE,2.7857484796557,0.131381164258197,290.743804120548,0.242705285649005,293.15,-4.89336147104883,FALSE,-28.1075561319272,0.99883950068324,3,2,NA,0.00330524778561235
"256","MTD3843","Fragaria vesca","net photosynthesis",0.579714875213282,0.145992088033164,18.9064436090999,6.03214977497014,FALSE,1.22913404656249,0.0561520848025016,293.080792674213,0.650786021313656,293.15,-4.67823760220307,FALSE,-21.3810440986964,0.98793763399973,3,2,NA,0.00677029474067555
"257","MTD3844","Fragaria vesca","net photosynthesis",1.15460331474168,0.300569003506256,42.9162461150029,12.4334116156957,FALSE,1.37908415125857,0.252609498388939,292.821676629268,0.843087355099158,293.15,-4.64214439303744,FALSE,-24.0334108909354,0.982422465015768,3,2,NA,0.00691288313739318
"258","MTD3845","Fragaria vesca","net photosynthesis",1.2613437709595,0.13968794168839,46.8511756371501,5.78121179549861,FALSE,1.35257045120854,0.117549693198657,298.280828611604,0.444438907762778,298.15,-4.9022416970429,FALSE,-33.6839674725411,0.998238900420364,2,3,NA,0.0043724101011181
"259","MTD3846","Fragaria vesca","net photosynthesis",0.82405915997568,0.107570598084654,28.0588706692941,4.43081941714373,FALSE,1.36747404093542,0.0458575939610372,295.941205486523,0.492296518756319,298.15,-5.1854574201855,FALSE,-23.3163768704574,0.993917636431623,2,3,NA,0.0029382736777782
"260","MTD3847","Fragaria vesca","net photosynthesis",1.055186654238,0.163509936183287,38.5688832435,6.76819554842771,FALSE,1.31172146672331,0.128340134449566,293.498236236794,0.505748570767045,293.15,-4.77097773245622,FALSE,-29.2048573056975,0.993828722932408,3,2,NA,0.00583107932131614
